2025-01-31 17:00:42,316 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:42,320 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:42,320 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:43,631 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:43,633 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:43,633 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:00:56,521 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:00:56,523 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:00:56,523 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:01:07,423 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:01:07,427 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:01:07,427 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:01:09,640 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:01:09,644 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:01:09,644 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:01:09,658 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:01:09,661 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:01:09,661 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:01:09,894 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:01:09,896 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:01:09,896 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:01:10,213 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:01:10,217 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:01:10,217 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
2025-01-31 17:01:12,637 INFO    MainThread:144708 [wandb_init.py:_resume_backend():546] resuming backend
2025-01-31 17:01:12,641 INFO    MainThread:144708 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-01-31 17:01:12,641 INFO    MainThread:144708 [wandb_init.py:_pause_backend():541] pausing backend
